Catch,Header,CruiseLocalID,HaulGear,HaulNumber,CatchDataType,CatchSpeciesCode,CatchSpeciesValidity,CatchSpeciesCategory,CatchSpeciesCategoryNumber,CatchWeightUnit,CatchSpeciesCategoryWeight,CatchSpeciesSex,CatchSubsampledNumber,CatchSubsamplingFactor,CatchSubsampleWeight,CatchLengthCode,CatchLengthClass,CatchLengthType,CatchNumberAtLength,CatchWeightAtLength
Catch,Record,20159001,PEL,22,R,126417,1,1,327,kg,70.57769583480297,,327,1,70.57769583480297,halfcm,135,1,4,54.4
Catch,Record,20159001,PEL,22,R,126417,1,1,327,kg,70.57769583480297,,327,1,70.57769583480297,halfcm,140,1,6,96.0
Catch,Record,20159001,PEL,22,R,126417,1,1,327,kg,70.57769583480297,,327,1,70.57769583480297,halfcm,145,1,6,111.6
Catch,Record,20159001,PEL,22,R,126417,1,1,327,kg,70.57769583480297,,327,1,70.57769583480297,halfcm,155,1,4,79.6
Catch,Record,20159001,PEL,22,R,126417,1,1,327,kg,70.57769583480297,,327,1,70.57769583480297,halfcm,160,1,1,25.5
Catch,Record,20159001,PEL,22,R,126417,1,1,327,kg,70.57769583480297,,327,1,70.57769583480297,halfcm,165,1,1,24.5
Catch,Record,20159001,PEL,22,R,126417,1,1,327,kg,70.57769583480297,,327,1,70.57769583480297,halfcm,170,1,1,35.0
Catch,Record,20159001,PEL,22,R,126417,1,1,327,kg,70.57769583480297,,327,1,70.57769583480297,halfcm,195,1,1,46.5
Catch,Record,20159001,PEL,22,R,126425,1,1,152,kg,63.12782794112931,,152,1,63.12782794112931,halfcm,60,1,2,2.6
Catch,Record,20159001,PEL,22,R,126425,1,1,152,kg,63.12782794112931,,152,1,63.12782794112931,halfcm,65,1,2,3.6
Catch,Record,20159001,PEL,22,R,126425,1,1,152,kg,63.12782794112931,,152,1,63.12782794112931,halfcm,70,1,15,6.6
Catch,Record,20159001,PEL,22,R,126425,1,1,152,kg,63.12782794112931,,152,1,63.12782794112931,halfcm,75,1,6,6.9
Catch,Record,20159001,PEL,22,R,126425,1,1,152,kg,63.12782794112931,,152,1,63.12782794112931,halfcm,80,1,1,3.0
Catch,Record,20159001,PEL,22,R,126425,1,1,152,kg,63.12782794112931,,152,1,63.12782794112931,halfcm,90,1,4,13.5
Catch,Record,20159001,PEL,22,R,126425,1,1,152,kg,63.12782794112931,,152,1,63.12782794112931,halfcm,95,1,38,16.5
Catch,Record,20159001,PEL,22,R,126425,1,1,152,kg,63.12782794112931,,152,1,63.12782794112931,halfcm,100,1,38,66.0
Catch,Record,20159001,PEL,22,R,126425,1,1,152,kg,63.12782794112931,,152,1,63.12782794112931,halfcm,105,1,21,73.0
Catch,Record,20159001,PEL,22,R,126425,1,1,152,kg,63.12782794112931,,152,1,63.12782794112931,halfcm,110,1,3,23.4
Catch,Record,20159001,PEL,22,R,126425,1,1,152,kg,63.12782794112931,,152,1,63.12782794112931,halfcm,115,1,10,91.0
Catch,Record,20159001,PEL,22,R,126425,1,1,152,kg,63.12782794112931,,152,1,63.12782794112931,halfcm,120,1,2,20.6
Catch,Record,20159001,PEL,22,R,126425,1,1,152,kg,63.12782794112931,,152,1,63.12782794112931,halfcm,125,1,4,42.4
Catch,Record,20159001,PEL,22,R,126425,1,1,152,kg,63.12782794112931,,152,1,63.12782794112931,halfcm,130,1,4,46.4
Catch,Record,20159001,PEL,22,R,126425,1,1,152,kg,63.12782794112931,,152,1,63.12782794112931,halfcm,135,1,2,25.0
Catch,Record,20159001,PEL,23,R,127214,1,1,1,kg,0.094,,1,1,0.094,cm,120,1,1,
Catch,Record,20159001,PEL,23,R,126756,1,1,1,kg,0.027,,1,1,0.027,cm,220,1,1,
Catch,Record,20159001,PEL,23,R,126505,1,1,58,kg,1.0563066884176182,,58,1,1.0563066884176182,cm,40,1,1,
Catch,Record,20159001,PEL,23,R,126505,1,1,58,kg,1.0563066884176182,,58,1,1.0563066884176182,cm,50,1,39,
Catch,Record,20159001,PEL,23,R,126505,1,1,58,kg,1.0563066884176182,,58,1,1.0563066884176182,cm,60,1,17,
Catch,Record,20159001,PEL,23,R,126505,1,1,58,kg,1.0563066884176182,,58,1,1.0563066884176182,cm,70,1,1,
Catch,Record,20159001,PEL,23,R,126417,1,1,207,kg,6.337840130505708,,207,1,6.337840130505708,halfcm,50,1,1,1.0
Catch,Record,20159001,PEL,23,R,126417,1,1,207,kg,6.337840130505708,,207,1,6.337840130505708,halfcm,55,1,4,1.5
Catch,Record,20159001,PEL,23,R,126417,1,1,207,kg,6.337840130505708,,207,1,6.337840130505708,halfcm,60,1,9,1.0
Catch,Record,20159001,PEL,23,R,126417,1,1,207,kg,6.337840130505708,,207,1,6.337840130505708,halfcm,65,1,83,2.0
Catch,Record,20159001,PEL,23,R,126417,1,1,207,kg,6.337840130505708,,207,1,6.337840130505708,halfcm,70,1,80,2.5
Catch,Record,20159001,PEL,23,R,126417,1,1,207,kg,6.337840130505708,,207,1,6.337840130505708,halfcm,75,1,29,2.5
Catch,Record,20159001,PEL,23,R,126417,1,1,207,kg,6.337840130505708,,207,1,6.337840130505708,halfcm,220,1,1,65.5
Catch,Record,20159001,PEL,23,R,126425,1,1,255,kg,71.30070146818923,,255,1,71.30070146818923,halfcm,60,1,4,4.5
Catch,Record,20159001,PEL,23,R,126425,1,1,255,kg,71.30070146818923,,255,1,71.30070146818923,halfcm,65,1,69,5.4
Catch,Record,20159001,PEL,23,R,126425,1,1,255,kg,71.30070146818923,,255,1,71.30070146818923,halfcm,70,1,98,6.6
Catch,Record,20159001,PEL,23,R,126425,1,1,255,kg,71.30070146818923,,255,1,71.30070146818923,halfcm,75,1,33,7.5
Catch,Record,20159001,PEL,23,R,126425,1,1,255,kg,71.30070146818923,,255,1,71.30070146818923,halfcm,80,1,2,6.0
Catch,Record,20159001,PEL,23,R,126425,1,1,255,kg,71.30070146818923,,255,1,71.30070146818923,halfcm,85,1,1,3.5
Catch,Record,20159001,PEL,23,R,126425,1,1,255,kg,71.30070146818923,,255,1,71.30070146818923,halfcm,90,1,3,13.5
Catch,Record,20159001,PEL,23,R,126425,1,1,255,kg,71.30070146818923,,255,1,71.30070146818923,halfcm,95,1,33,15.9
Catch,Record,20159001,PEL,23,R,126425,1,1,255,kg,71.30070146818923,,255,1,71.30070146818923,halfcm,100,1,9,55.8
Catch,Record,20159001,PEL,23,R,126425,1,1,255,kg,71.30070146818923,,255,1,71.30070146818923,halfcm,105,1,1,7.5
Catch,Record,20159001,PEL,23,R,126425,1,1,255,kg,71.30070146818923,,255,1,71.30070146818923,halfcm,115,1,2,20.6
Catch,Record,20159001,PEL,24,R,127385,1,1,3,kg,0.001,,3,1,0.001,cm,110,1,2,
Catch,Record,20159001,PEL,24,R,127385,1,1,3,kg,0.001,,3,1,0.001,cm,120,1,1,
Catch,Record,20159001,PEL,24,R,126736,1,1,2,kg,0.098,,2,1,0.098,cm,200,1,2,
Catch,Record,20159001,PEL,24,R,126505,1,1,38,kg,1.1577930642840917,,38,1,1.1577930642840917,cm,40,1,4,
Catch,Record,20159001,PEL,24,R,126505,1,1,38,kg,1.1577930642840917,,38,1,1.1577930642840917,cm,50,1,32,
Catch,Record,20159001,PEL,24,R,126505,1,1,38,kg,1.1577930642840917,,38,1,1.1577930642840917,cm,60,1,2,
Catch,Record,20159001,PEL,24,R,126507,1,1,6,kg,0.13621094873930492,,6,1,0.13621094873930492,cm,40,1,2,
Catch,Record,20159001,PEL,24,R,126507,1,1,6,kg,0.13621094873930492,,6,1,0.13621094873930492,cm,50,1,4,
Catch,Record,20159001,PEL,24,R,127149,1,1,1,kg,0.078,,1,1,0.078,cm,160,1,1,
Catch,Record,20159001,PEL,24,R,126417,1,1,363,kg,191.3763829787234,,363,1,191.3763829787234,halfcm,65,1,1,1.0
Catch,Record,20159001,PEL,24,R,126417,1,1,363,kg,191.3763829787234,,363,1,191.3763829787234,halfcm,100,1,1,5.5
Catch,Record,20159001,PEL,24,R,126417,1,1,363,kg,191.3763829787234,,363,1,191.3763829787234,halfcm,105,1,44,69.0
Catch,Record,20159001,PEL,24,R,126417,1,1,363,kg,191.3763829787234,,363,1,191.3763829787234,halfcm,110,1,62,73.0
Catch,Record,20159001,PEL,24,R,126417,1,1,363,kg,191.3763829787234,,363,1,191.3763829787234,halfcm,115,1,57,85.0
Catch,Record,20159001,PEL,24,R,126417,1,1,363,kg,191.3763829787234,,363,1,191.3763829787234,halfcm,120,1,44,97.0
Catch,Record,20159001,PEL,24,R,126417,1,1,363,kg,191.3763829787234,,363,1,191.3763829787234,halfcm,125,1,26,107.0
Catch,Record,20159001,PEL,24,R,126417,1,1,363,kg,191.3763829787234,,363,1,191.3763829787234,halfcm,130,1,19,122.0
Catch,Record,20159001,PEL,24,R,126417,1,1,363,kg,191.3763829787234,,363,1,191.3763829787234,halfcm,135,1,13,137.0
Catch,Record,20159001,PEL,24,R,126417,1,1,363,kg,191.3763829787234,,363,1,191.3763829787234,halfcm,140,1,15,150.0
Catch,Record,20159001,PEL,24,R,126417,1,1,363,kg,191.3763829787234,,363,1,191.3763829787234,halfcm,145,1,20,168.0
Catch,Record,20159001,PEL,24,R,126417,1,1,363,kg,191.3763829787234,,363,1,191.3763829787234,halfcm,150,1,21,182.0
Catch,Record,20159001,PEL,24,R,126417,1,1,363,kg,191.3763829787234,,363,1,191.3763829787234,halfcm,155,1,19,188.0
Catch,Record,20159001,PEL,24,R,126417,1,1,363,kg,191.3763829787234,,363,1,191.3763829787234,halfcm,160,1,10,217.0
Catch,Record,20159001,PEL,24,R,126417,1,1,363,kg,191.3763829787234,,363,1,191.3763829787234,halfcm,165,1,6,127.2
Catch,Record,20159001,PEL,24,R,126417,1,1,363,kg,191.3763829787234,,363,1,191.3763829787234,halfcm,170,1,2,51.6
Catch,Record,20159001,PEL,24,R,126417,1,1,363,kg,191.3763829787234,,363,1,191.3763829787234,halfcm,175,1,1,30.5
Catch,Record,20159001,PEL,24,R,126417,1,1,363,kg,191.3763829787234,,363,1,191.3763829787234,halfcm,180,1,2,57.6
Catch,Record,20159001,PEL,24,R,126425,1,1,263,kg,99.20697433179373,,263,1,99.20697433179373,halfcm,60,1,2,1.5
Catch,Record,20159001,PEL,24,R,126425,1,1,263,kg,99.20697433179373,,263,1,99.20697433179373,halfcm,65,1,23,1.5
Catch,Record,20159001,PEL,24,R,126425,1,1,263,kg,99.20697433179373,,263,1,99.20697433179373,halfcm,70,1,41,2.0
Catch,Record,20159001,PEL,24,R,126425,1,1,263,kg,99.20697433179373,,263,1,99.20697433179373,halfcm,75,1,4,2.5
Catch,Record,20159001,PEL,24,R,126425,1,1,263,kg,99.20697433179373,,263,1,99.20697433179373,halfcm,85,1,1,3.5
Catch,Record,20159001,PEL,24,R,126425,1,1,263,kg,99.20697433179373,,263,1,99.20697433179373,halfcm,90,1,7,32.2
Catch,Record,20159001,PEL,24,R,126425,1,1,263,kg,99.20697433179373,,263,1,99.20697433179373,halfcm,95,1,19,52.0
Catch,Record,20159001,PEL,24,R,126425,1,1,263,kg,99.20697433179373,,263,1,99.20697433179373,halfcm,100,1,20,61.0
Catch,Record,20159001,PEL,24,R,126425,1,1,263,kg,99.20697433179373,,263,1,99.20697433179373,halfcm,105,1,10,72.0
Catch,Record,20159001,PEL,24,R,126425,1,1,263,kg,99.20697433179373,,263,1,99.20697433179373,halfcm,110,1,10,78.0
Catch,Record,20159001,PEL,24,R,126425,1,1,263,kg,99.20697433179373,,263,1,99.20697433179373,halfcm,115,1,27,86.0
Catch,Record,20159001,PEL,24,R,126425,1,1,263,kg,99.20697433179373,,263,1,99.20697433179373,halfcm,120,1,52,97.0
Catch,Record,20159001,PEL,24,R,126425,1,1,263,kg,99.20697433179373,,263,1,99.20697433179373,halfcm,125,1,32,107.0
Catch,Record,20159001,PEL,24,R,126425,1,1,263,kg,99.20697433179373,,263,1,99.20697433179373,halfcm,130,1,7,79.8
Catch,Record,20159001,PEL,24,R,126425,1,1,263,kg,99.20697433179373,,263,1,99.20697433179373,halfcm,135,1,8,95.2
Catch,Record,20159001,PEL,25,R,126505,1,1,157,kg,4.332437831507888,,157,1,4.332437831507888,cm,20,1,1,
Catch,Record,20159001,PEL,25,R,126505,1,1,157,kg,4.332437831507888,,157,1,4.332437831507888,cm,30,1,76,
Catch,Record,20159001,PEL,25,R,126505,1,1,157,kg,4.332437831507888,,157,1,4.332437831507888,cm,40,1,35,
Catch,Record,20159001,PEL,25,R,126505,1,1,157,kg,4.332437831507888,,157,1,4.332437831507888,cm,50,1,45,
Catch,Record,20159001,PEL,25,R,126507,1,1,8,kg,0.2202934490597231,,8,1,0.2202934490597231,cm,40,1,5,
Catch,Record,20159001,PEL,25,R,126507,1,1,8,kg,0.2202934490597231,,8,1,0.2202934490597231,cm,50,1,3,
Catch,Record,20159001,PEL,25,R,126417,1,1,299,kg,124.46579871874354,,299,1,124.46579871874354,halfcm,100,1,2,11.6
Catch,Record,20159001,PEL,25,R,126417,1,1,299,kg,124.46579871874354,,299,1,124.46579871874354,halfcm,105,1,31,
Catch,Record,20159001,PEL,25,R,126417,1,1,299,kg,124.46579871874354,,299,1,124.46579871874354,halfcm,110,1,56,
Catch,Record,20159001,PEL,25,R,126417,1,1,299,kg,124.46579871874354,,299,1,124.46579871874354,halfcm,115,1,52,
Catch,Record,20159001,PEL,25,R,126417,1,1,299,kg,124.46579871874354,,299,1,124.46579871874354,halfcm,120,1,44,
Catch,Record,20159001,PEL,25,R,126417,1,1,299,kg,124.46579871874354,,299,1,124.46579871874354,halfcm,125,1,20,
Catch,Record,20159001,PEL,25,R,126417,1,1,299,kg,124.46579871874354,,299,1,124.46579871874354,halfcm,130,1,15,
Catch,Record,20159001,PEL,25,R,126417,1,1,299,kg,124.46579871874354,,299,1,124.46579871874354,halfcm,135,1,17,
Catch,Record,20159001,PEL,25,R,126417,1,1,299,kg,124.46579871874354,,299,1,124.46579871874354,halfcm,140,1,21,
Catch,Record,20159001,PEL,25,R,126417,1,1,299,kg,124.46579871874354,,299,1,124.46579871874354,halfcm,145,1,13,
Catch,Record,20159001,PEL,25,R,126417,1,1,299,kg,124.46579871874354,,299,1,124.46579871874354,halfcm,150,1,6,
Catch,Record,20159001,PEL,25,R,126417,1,1,299,kg,124.46579871874354,,299,1,124.46579871874354,halfcm,155,1,9,
Catch,Record,20159001,PEL,25,R,126417,1,1,299,kg,124.46579871874354,,299,1,124.46579871874354,halfcm,160,1,9,
Catch,Record,20159001,PEL,25,R,126417,1,1,299,kg,124.46579871874354,,299,1,124.46579871874354,halfcm,165,1,2,46.0
Catch,Record,20159001,PEL,25,R,126417,1,1,299,kg,124.46579871874354,,299,1,124.46579871874354,halfcm,170,1,1,25.5
Catch,Record,20159001,PEL,25,R,126417,1,1,299,kg,124.46579871874354,,299,1,124.46579871874354,halfcm,175,1,1,29.0
Catch,Record,20159001,PEL,25,R,126425,1,1,306,kg,375.233174898395,,306,1,375.233174898395,halfcm,60,1,1,
Catch,Record,20159001,PEL,25,R,126425,1,1,306,kg,375.233174898395,,306,1,375.233174898395,halfcm,65,1,2,
Catch,Record,20159001,PEL,25,R,126425,1,1,306,kg,375.233174898395,,306,1,375.233174898395,halfcm,70,1,8,
Catch,Record,20159001,PEL,25,R,126425,1,1,306,kg,375.233174898395,,306,1,375.233174898395,halfcm,75,1,3,
Catch,Record,20159001,PEL,25,R,126425,1,1,306,kg,375.233174898395,,306,1,375.233174898395,halfcm,85,1,2,7.0
Catch,Record,20159001,PEL,25,R,126425,1,1,306,kg,375.233174898395,,306,1,375.233174898395,halfcm,90,1,81,14.1
Catch,Record,20159001,PEL,25,R,126425,1,1,306,kg,375.233174898395,,306,1,375.233174898395,halfcm,95,1,132,
Catch,Record,20159001,PEL,25,R,126425,1,1,306,kg,375.233174898395,,306,1,375.233174898395,halfcm,100,1,33,
Catch,Record,20159001,PEL,25,R,126425,1,1,306,kg,375.233174898395,,306,1,375.233174898395,halfcm,105,1,6,
Catch,Record,20159001,PEL,25,R,126425,1,1,306,kg,375.233174898395,,306,1,375.233174898395,halfcm,115,1,7,
Catch,Record,20159001,PEL,25,R,126425,1,1,306,kg,375.233174898395,,306,1,375.233174898395,halfcm,120,1,23,
Catch,Record,20159001,PEL,25,R,126425,1,1,306,kg,375.233174898395,,306,1,375.233174898395,halfcm,125,1,5,
Catch,Record,20159001,PEL,25,R,126425,1,1,306,kg,375.233174898395,,306,1,375.233174898395,halfcm,130,1,1,10.5
Catch,Record,20159001,PEL,25,R,126425,1,1,306,kg,375.233174898395,,306,1,375.233174898395,halfcm,135,1,2,23.0
Catch,Record,20159001,PEL,26,R,126736,1,1,3,kg,0.39560845096411107,,3,1,0.39560845096411107,cm,120,1,1,
Catch,Record,20159001,PEL,26,R,126736,1,1,3,kg,0.39560845096411107,,3,1,0.39560845096411107,cm,150,1,1,
Catch,Record,20159001,PEL,26,R,126736,1,1,3,kg,0.39560845096411107,,3,1,0.39560845096411107,cm,190,1,1,
Catch,Record,20159001,PEL,26,R,126505,1,1,135,kg,1.5082572193006734,,135,1,1.5082572193006734,cm,20,1,3,
Catch,Record,20159001,PEL,26,R,126505,1,1,135,kg,1.5082572193006734,,135,1,1.5082572193006734,cm,30,1,54,
Catch,Record,20159001,PEL,26,R,126505,1,1,135,kg,1.5082572193006734,,135,1,1.5082572193006734,cm,40,1,9,
Catch,Record,20159001,PEL,26,R,126505,1,1,135,kg,1.5082572193006734,,135,1,1.5082572193006734,cm,50,1,64,
Catch,Record,20159001,PEL,26,R,126505,1,1,135,kg,1.5082572193006734,,135,1,1.5082572193006734,cm,60,1,5,
Catch,Record,20159001,PEL,26,R,126507,1,1,14,kg,0.06799520250945659,,14,1,0.06799520250945659,cm,30,1,3,
Catch,Record,20159001,PEL,26,R,126507,1,1,14,kg,0.06799520250945659,,14,1,0.06799520250945659,cm,40,1,1,
Catch,Record,20159001,PEL,26,R,126507,1,1,14,kg,0.06799520250945659,,14,1,0.06799520250945659,cm,50,1,10,
Catch,Record,20159001,PEL,26,R,126417,1,1,315,kg,47.90571085893533,,315,1,47.90571085893533,halfcm,55,1,1,1.5
Catch,Record,20159001,PEL,26,R,126417,1,1,315,kg,47.90571085893533,,315,1,47.90571085893533,halfcm,60,1,1,2.0
Catch,Record,20159001,PEL,26,R,126417,1,1,315,kg,47.90571085893533,,315,1,47.90571085893533,halfcm,65,1,1,2.0
Catch,Record,20159001,PEL,26,R,126417,1,1,315,kg,47.90571085893533,,315,1,47.90571085893533,halfcm,95,1,6,15.0
Catch,Record,20159001,PEL,26,R,126417,1,1,315,kg,47.90571085893533,,315,1,47.90571085893533,halfcm,100,1,19,
Catch,Record,20159001,PEL,26,R,126417,1,1,315,kg,47.90571085893533,,315,1,47.90571085893533,halfcm,105,1,68,
Catch,Record,20159001,PEL,26,R,126417,1,1,315,kg,47.90571085893533,,315,1,47.90571085893533,halfcm,110,1,81,
Catch,Record,20159001,PEL,26,R,126417,1,1,315,kg,47.90571085893533,,315,1,47.90571085893533,halfcm,115,1,46,
Catch,Record,20159001,PEL,26,R,126417,1,1,315,kg,47.90571085893533,,315,1,47.90571085893533,halfcm,120,1,25,
Catch,Record,20159001,PEL,26,R,126417,1,1,315,kg,47.90571085893533,,315,1,47.90571085893533,halfcm,125,1,15,
Catch,Record,20159001,PEL,26,R,126417,1,1,315,kg,47.90571085893533,,315,1,47.90571085893533,halfcm,130,1,4,49.6
Catch,Record,20159001,PEL,26,R,126417,1,1,315,kg,47.90571085893533,,315,1,47.90571085893533,halfcm,135,1,5,57.2
Catch,Record,20159001,PEL,26,R,126417,1,1,315,kg,47.90571085893533,,315,1,47.90571085893533,halfcm,140,1,8,108.5
Catch,Record,20159001,PEL,26,R,126417,1,1,315,kg,47.90571085893533,,315,1,47.90571085893533,halfcm,145,1,8,66.0
Catch,Record,20159001,PEL,26,R,126417,1,1,315,kg,47.90571085893533,,315,1,47.90571085893533,halfcm,150,1,10,130.2
Catch,Record,20159001,PEL,26,R,126417,1,1,315,kg,47.90571085893533,,315,1,47.90571085893533,halfcm,155,1,9,142.8
Catch,Record,20159001,PEL,26,R,126417,1,1,315,kg,47.90571085893533,,315,1,47.90571085893533,halfcm,160,1,5,111.0
Catch,Record,20159001,PEL,26,R,126417,1,1,315,kg,47.90571085893533,,315,1,47.90571085893533,halfcm,165,1,2,49.0
Catch,Record,20159001,PEL,26,R,126417,1,1,315,kg,47.90571085893533,,315,1,47.90571085893533,halfcm,170,1,1,28.0
Catch,Record,20159001,PEL,26,R,126425,1,1,160,kg,207.0762985515269,,160,1,207.0762985515269,halfcm,65,1,5,5.1
Catch,Record,20159001,PEL,26,R,126425,1,1,160,kg,207.0762985515269,,160,1,207.0762985515269,halfcm,70,1,2,4.6
Catch,Record,20159001,PEL,26,R,126425,1,1,160,kg,207.0762985515269,,160,1,207.0762985515269,halfcm,75,1,1,2.5
Catch,Record,20159001,PEL,26,R,126425,1,1,160,kg,207.0762985515269,,160,1,207.0762985515269,halfcm,80,1,1,3.0
Catch,Record,20159001,PEL,26,R,126425,1,1,160,kg,207.0762985515269,,160,1,207.0762985515269,halfcm,85,1,4,
Catch,Record,20159001,PEL,26,R,126425,1,1,160,kg,207.0762985515269,,160,1,207.0762985515269,halfcm,90,1,51,
Catch,Record,20159001,PEL,26,R,126425,1,1,160,kg,207.0762985515269,,160,1,207.0762985515269,halfcm,95,1,63,
Catch,Record,20159001,PEL,26,R,126425,1,1,160,kg,207.0762985515269,,160,1,207.0762985515269,halfcm,100,1,9,
Catch,Record,20159001,PEL,26,R,126425,1,1,160,kg,207.0762985515269,,160,1,207.0762985515269,halfcm,105,1,1,7.5
Catch,Record,20159001,PEL,26,R,126425,1,1,160,kg,207.0762985515269,,160,1,207.0762985515269,halfcm,110,1,3,24.9
Catch,Record,20159001,PEL,26,R,126425,1,1,160,kg,207.0762985515269,,160,1,207.0762985515269,halfcm,115,1,9,
Catch,Record,20159001,PEL,26,R,126425,1,1,160,kg,207.0762985515269,,160,1,207.0762985515269,halfcm,120,1,5,27.6
Catch,Record,20159001,PEL,26,R,126425,1,1,160,kg,207.0762985515269,,160,1,207.0762985515269,halfcm,125,1,4,42.0
Catch,Record,20159001,PEL,26,R,126425,1,1,160,kg,207.0762985515269,,160,1,207.0762985515269,halfcm,130,1,2,22.0
Catch,Record,20159001,PEL,27,R,126736,1,1,1,kg,0.033,,1,1,0.033,cm,180,1,1,
Catch,Record,20159001,PEL,27,R,126505,1,1,116,kg,1.929551729776449,,116,1,1.929551729776449,cm,30,1,59,
Catch,Record,20159001,PEL,27,R,126505,1,1,116,kg,1.929551729776449,,116,1,1.929551729776449,cm,40,1,14,
Catch,Record,20159001,PEL,27,R,126505,1,1,116,kg,1.929551729776449,,116,1,1.929551729776449,cm,50,1,43,
Catch,Record,20159001,PEL,27,R,126507,1,1,6,kg,0.014292975776121845,,6,1,0.014292975776121845,cm,20,1,1,
Catch,Record,20159001,PEL,27,R,126507,1,1,6,kg,0.014292975776121845,,6,1,0.014292975776121845,cm,40,1,3,
Catch,Record,20159001,PEL,27,R,126507,1,1,6,kg,0.014292975776121845,,6,1,0.014292975776121845,cm,50,1,2,
Catch,Record,20159001,PEL,27,R,126417,1,1,341,kg,10.54106963488986,,341,1,10.54106963488986,halfcm,55,1,1,1.0
Catch,Record,20159001,PEL,27,R,126417,1,1,341,kg,10.54106963488986,,341,1,10.54106963488986,halfcm,65,1,5,1.5
Catch,Record,20159001,PEL,27,R,126417,1,1,341,kg,10.54106963488986,,341,1,10.54106963488986,halfcm,70,1,1,2.0
Catch,Record,20159001,PEL,27,R,126417,1,1,341,kg,10.54106963488986,,341,1,10.54106963488986,halfcm,85,1,1,5.0
Catch,Record,20159001,PEL,27,R,126417,1,1,341,kg,10.54106963488986,,341,1,10.54106963488986,halfcm,90,1,1,4.5
Catch,Record,20159001,PEL,27,R,126417,1,1,341,kg,10.54106963488986,,341,1,10.54106963488986,halfcm,95,1,5,5.5
Catch,Record,20159001,PEL,27,R,126417,1,1,341,kg,10.54106963488986,,341,1,10.54106963488986,halfcm,100,1,17,61.0
Catch,Record,20159001,PEL,27,R,126417,1,1,341,kg,10.54106963488986,,341,1,10.54106963488986,halfcm,105,1,112,68.0
Catch,Record,20159001,PEL,27,R,126417,1,1,341,kg,10.54106963488986,,341,1,10.54106963488986,halfcm,110,1,99,75.0
Catch,Record,20159001,PEL,27,R,126417,1,1,341,kg,10.54106963488986,,341,1,10.54106963488986,halfcm,115,1,38,85.0
Catch,Record,20159001,PEL,27,R,126417,1,1,341,kg,10.54106963488986,,341,1,10.54106963488986,halfcm,120,1,11,99.0
Catch,Record,20159001,PEL,27,R,126417,1,1,341,kg,10.54106963488986,,341,1,10.54106963488986,halfcm,125,1,11,113.0
Catch,Record,20159001,PEL,27,R,126417,1,1,341,kg,10.54106963488986,,341,1,10.54106963488986,halfcm,130,1,7,87.5
Catch,Record,20159001,PEL,27,R,126417,1,1,341,kg,10.54106963488986,,341,1,10.54106963488986,halfcm,135,1,3,41.1
Catch,Record,20159001,PEL,27,R,126417,1,1,341,kg,10.54106963488986,,341,1,10.54106963488986,halfcm,140,1,7,104.3
Catch,Record,20159001,PEL,27,R,126417,1,1,341,kg,10.54106963488986,,341,1,10.54106963488986,halfcm,145,1,13,162.0
Catch,Record,20159001,PEL,27,R,126417,1,1,341,kg,10.54106963488986,,341,1,10.54106963488986,halfcm,150,1,3,56.4
Catch,Record,20159001,PEL,27,R,126417,1,1,341,kg,10.54106963488986,,341,1,10.54106963488986,halfcm,155,1,5,99.0
Catch,Record,20159001,PEL,27,R,126417,1,1,341,kg,10.54106963488986,,341,1,10.54106963488986,halfcm,170,1,1,27.5
Catch,Record,20159001,PEL,27,R,126425,1,1,158,kg,135.7475374337172,,158,1,135.7475374337172,halfcm,65,1,3,2.0
Catch,Record,20159001,PEL,27,R,126425,1,1,158,kg,135.7475374337172,,158,1,135.7475374337172,halfcm,70,1,4,2.0
Catch,Record,20159001,PEL,27,R,126425,1,1,158,kg,135.7475374337172,,158,1,135.7475374337172,halfcm,75,1,3,2.5
Catch,Record,20159001,PEL,27,R,126425,1,1,158,kg,135.7475374337172,,158,1,135.7475374337172,halfcm,85,1,5,21.0
Catch,Record,20159001,PEL,27,R,126425,1,1,158,kg,135.7475374337172,,158,1,135.7475374337172,halfcm,90,1,51,47.0
Catch,Record,20159001,PEL,27,R,126425,1,1,158,kg,135.7475374337172,,158,1,135.7475374337172,halfcm,95,1,72,52.0
Catch,Record,20159001,PEL,27,R,126425,1,1,158,kg,135.7475374337172,,158,1,135.7475374337172,halfcm,100,1,10,63.0
Catch,Record,20159001,PEL,27,R,126425,1,1,158,kg,135.7475374337172,,158,1,135.7475374337172,halfcm,105,1,1,6.5
Catch,Record,20159001,PEL,27,R,126425,1,1,158,kg,135.7475374337172,,158,1,135.7475374337172,halfcm,110,1,1,8.5
Catch,Record,20159001,PEL,27,R,126425,1,1,158,kg,135.7475374337172,,158,1,135.7475374337172,halfcm,115,1,5,42.5
Catch,Record,20159001,PEL,27,R,126425,1,1,158,kg,135.7475374337172,,158,1,135.7475374337172,halfcm,120,1,3,27.9
Catch,Record,20159001,PEL,28,R,126736,1,1,24,kg,1.9077275493038406,,24,1,1.9077275493038406,cm,80,1,1,
Catch,Record,20159001,PEL,28,R,126736,1,1,24,kg,1.9077275493038406,,24,1,1.9077275493038406,cm,90,1,1,
Catch,Record,20159001,PEL,28,R,126736,1,1,24,kg,1.9077275493038406,,24,1,1.9077275493038406,cm,100,1,3,
Catch,Record,20159001,PEL,28,R,126736,1,1,24,kg,1.9077275493038406,,24,1,1.9077275493038406,cm,110,1,4,
